"Points:0","Points:1","Points:2"
0.46644,0.11465,0
0.46645,0.11467,0
0.46646,0.11468,0
0.46647,0.1147,0
0.46648,0.11471,0
0.46649,0.11472,0
0.4665,0.11474,0
0.46651,0.11475,0
0.46652,0.11477,0
0.46653,0.11478,0
0.46654,0.1148,0
0.46655,0.11481,0
0.46656,0.11483,0
0.46657,0.11484,0
0.46658,0.11486,0
0.46659,0.11487,0
0.4666,0.11489,0
0.46661,0.1149,0
0.46662,0.11491,0
0.46663,0.11493,0
0.46664,0.11494,0
0.46665,0.11496,0
0.46666,0.11497,0
0.46667,0.11499,0
0.46668,0.115,0
0.46669,0.11502,0
0.4667,0.11503,0
0.46671,0.11505,0
0.46672,0.11506,0
0.46673,0.11508,0
0.46674,0.11509,0
0.46676,0.1151,0
0.46677,0.11512,0
0.46678,0.11513,0
0.46679,0.11515,0
0.4668,0.11516,0
0.46681,0.11518,0
0.46682,0.11519,0
0.46683,0.11521,0
0.46684,0.11522,0
0.46685,0.11524,0
0.46686,0.11525,0
0.46687,0.11527,0
0.46688,0.11528,0
0.46689,0.11529,0
0.4669,0.11531,0
0.46691,0.11532,0
0.46692,0.11534,0
0.46693,0.11535,0
0.46694,0.11537,0
0.46695,0.11538,0
0.46696,0.1154,0
0.46697,0.11541,0
0.46698,0.11543,0
0.46699,0.11544,0
0.467,0.11546,0
0.46701,0.11547,0
0.46702,0.11548,0
0.46703,0.1155,0
0.46704,0.11551,0
0.46705,0.11553,0
0.46706,0.11554,0
0.46707,0.11556,0
0.46708,0.11557,0
0.46709,0.11559,0
0.4671,0.1156,0
0.46711,0.11562,0
0.46712,0.11563,0
0.46702,0.11565,0
0.46691,0.11567,0
0.4668,0.11569,0
0.46668,0.1157,0
0.46657,0.11572,0
0.46646,0.11574,0
0.46634,0.11576,0
0.46623,0.11578,0
0.46612,0.1158,0
0.46601,0.11581,0
0.46589,0.11583,0
0.46578,0.11585,0
0.46567,0.11587,0
0.46556,0.11589,0
0.46544,0.1159,0
0.46533,0.11592,0
0.46522,0.11594,0
0.4651,0.11596,0
0.46499,0.11598,0
0.46488,0.116,0
0.46477,0.11601,0
0.46465,0.11603,0
0.46454,0.11605,0
0.46443,0.11607,0
0.46432,0.11609,0
0.4642,0.11611,0
0.46409,0.11612,0
0.46398,0.11614,0
0.46387,0.11616,0
0.46375,0.11618,0
0.46364,0.1162,0
0.46353,0.11622,0
0.46341,0.11623,0
0.4633,0.11625,0
0.46319,0.11627,0
0.46308,0.11629,0
0.46296,0.11631,0
0.46285,0.11633,0
0.46274,0.11634,0
0.46263,0.11636,0
0.46251,0.11638,0
0.50344,0.047376,0
0.50345,0.047073,0
0.50238,0.047017,0
0.50244,0.045307,0
0.51494,0.10508,0
0.51493,0.10509,0
0.51496,0.10508,0
0.51493,0.1051,0
0.51498,0.10509,0
0.51493,0.10512,0
0.51499,0.1051,0
0.51493,0.10513,0
0.51501,0.1051,0
0.51493,0.10515,0
0.51502,0.10511,0
0.51493,0.10516,0
0.51504,0.10511,0
0.51493,0.10517,0
0.51505,0.10512,0
0.51493,0.10519,0
0.51507,0.10512,0
0.51493,0.1052,0
0.51509,0.10513,0
0.51494,0.10522,0
0.5151,0.10513,0
0.51494,0.10523,0
0.51512,0.10514,0
0.51494,0.10525,0
0.51513,0.10515,0
0.51494,0.10526,0
0.51515,0.10515,0
0.51494,0.10527,0
0.51517,0.10516,0
0.51494,0.10529,0
0.51518,0.10516,0
0.51494,0.1053,0
0.5152,0.10517,0
0.51494,0.10532,0
0.51521,0.10517,0
0.51494,0.10533,0
0.51523,0.10518,0
0.51494,0.10535,0
0.51524,0.10519,0
0.51494,0.10536,0
0.51526,0.10519,0
0.51494,0.10538,0
0.51528,0.1052,0
0.51494,0.10539,0
0.51529,0.1052,0
0.51494,0.1054,0
0.51531,0.10521,0
0.51495,0.10542,0
0.51532,0.10521,0
0.51495,0.10543,0
0.51534,0.10522,0
0.51495,0.10545,0
0.51535,0.10522,0
0.51495,0.10546,0
0.51537,0.10523,0
0.51495,0.10548,0
0.51539,0.10524,0
0.51495,0.10549,0
0.5154,0.10524,0
0.51495,0.1055,0
0.51542,0.10525,0
0.51495,0.10552,0
0.51543,0.10525,0
0.51495,0.10553,0
0.51545,0.10526,0
0.51495,0.10555,0
0.51546,0.10526,0
0.51495,0.10556,0
0.51548,0.10527,0
0.51495,0.10558,0
0.5155,0.10527,0
0.51495,0.10559,0
0.51551,0.10528,0
0.51495,0.10561,0
0.51553,0.10529,0
0.51495,0.10562,0
0.51554,0.10529,0
0.51496,0.10563,0
0.51556,0.1053,0
0.51496,0.10565,0
0.51557,0.1053,0
0.51496,0.10566,0
0.51559,0.10531,0
0.51496,0.10568,0
0.51561,0.10531,0
0.51496,0.10569,0
0.51562,0.10532,0
0.51496,0.10571,0
0.51564,0.10532,0
0.51496,0.10572,0
0.51565,0.10533,0
0.51496,0.10573,0
0.51567,0.10534,0
0.51496,0.10575,0
0.51569,0.10534,0
0.51496,0.10576,0
0.5157,0.10535,0
0.51496,0.10578,0
0.51572,0.10535,0
0.51496,0.10579,0
0.51573,0.10536,0
0.51496,0.10581,0
0.51575,0.10536,0
0.51496,0.10582,0
0.51576,0.10537,0
0.51496,0.10584,0
0.51578,0.10538,0
0.51497,0.10585,0
0.5158,0.10538,0
0.51497,0.10586,0
0.51581,0.10539,0
0.51497,0.10588,0
0.51583,0.10539,0
0.51497,0.10589,0
0.51584,0.1054,0
0.51497,0.10591,0
0.51586,0.1054,0
0.51497,0.10592,0
0.51587,0.10541,0
0.51497,0.10594,0
0.51589,0.10541,0
0.51497,0.10595,0
0.51591,0.10542,0
0.51497,0.10597,0
0.51592,0.10543,0
0.51497,0.10598,0
0.51594,0.10543,0
0.51497,0.10599,0
0.51595,0.10544,0
0.51497,0.10601,0
0.51597,0.10544,0
0.51497,0.10602,0
0.51598,0.10545,0
0.51497,0.10604,0
0.516,0.10545,0
0.51497,0.10605,0
0.51602,0.10546,0
0.51498,0.10607,0
0.51603,0.10546,0
0.51498,0.10608,0
0.51605,0.10547,0
0.51498,0.10609,0
0.51606,0.10548,0
0.51498,0.10611,0
0.51608,0.10548,0
0.51498,0.10612,0
0.51609,0.10549,0
0.51498,0.10614,0
0.51611,0.10549,0
0.51498,0.10615,0
0.51613,0.1055,0
0.51498,0.10617,0
0.51614,0.1055,0
0.51498,0.10618,0
0.51616,0.10551,0
0.51498,0.1062,0
0.51617,0.10552,0
0.51498,0.10621,0
0.51619,0.10552,0
0.51498,0.10622,0
0.51621,0.10553,0
0.51498,0.10624,0
0.51622,0.10553,0
0.51498,0.10625,0
0.51624,0.10554,0
0.51498,0.10627,0
0.51625,0.10554,0
0.51499,0.10628,0
0.51627,0.10555,0
0.51499,0.1063,0
0.51628,0.10555,0
0.51499,0.10631,0
0.5163,0.10556,0
0.51499,0.10632,0
0.51632,0.10557,0
0.51499,0.10634,0
0.51633,0.10557,0
0.51499,0.10635,0
0.51635,0.10558,0
0.51499,0.10637,0
0.51636,0.10558,0
0.51499,0.10638,0
0.51638,0.10559,0
0.51499,0.1064,0
0.51639,0.10559,0
0.51499,0.10641,0
0.51641,0.1056,0
0.51499,0.10643,0
0.51643,0.1056,0
0.51499,0.10644,0
0.51644,0.10561,0
0.51499,0.10645,0
0.51646,0.10562,0
0.51499,0.10647,0
0.51647,0.10562,0
0.515,0.10648,0
0.51649,0.10563,0
0.515,0.1065,0
0.5165,0.10563,0
0.515,0.10651,0
0.51652,0.10564,0
0.515,0.10653,0
0.51654,0.10564,0
0.515,0.10654,0
0.51655,0.10565,0
0.515,0.10656,0
0.51657,0.10565,0
0.515,0.10657,0
0.51658,0.10566,0
0.515,0.10658,0
0.5166,0.10567,0
0.515,0.1066,0
0.51662,0.10567,0
0.515,0.10661,0
0.51663,0.10568,0
0.515,0.10663,0
0.51665,0.10568,0
0.515,0.10664,0
0.51666,0.10569,0
0.515,0.10666,0
0.51668,0.10569,0
0.515,0.10667,0
0.51669,0.1057,0
0.515,0.10668,0
0.51671,0.10571,0
0.51501,0.1067,0
0.51673,0.10571,0
0.51501,0.10671,0
0.51674,0.10572,0
0.51501,0.10673,0
0.51676,0.10572,0
0.51501,0.10674,0
0.51677,0.10573,0
0.51501,0.10676,0
0.51679,0.10573,0
0.51501,0.10677,0
0.5168,0.10574,0
0.51501,0.10679,0
0.51682,0.10574,0
0.51501,0.1068,0
0.51684,0.10575,0
0.51501,0.10681,0
0.51685,0.10576,0
0.51501,0.10683,0
0.51687,0.10576,0
0.51501,0.10684,0
0.51688,0.10577,0
0.51501,0.10686,0
0.5169,0.10577,0
0.51501,0.10687,0
0.51691,0.10578,0
0.51501,0.10689,0
0.51693,0.10578,0
0.51501,0.1069,0
0.51695,0.10579,0
0.51502,0.10691,0
0.51696,0.10579,0
0.51502,0.10693,0
0.51698,0.1058,0
0.51502,0.10694,0
0.51699,0.10581,0
0.51502,0.10696,0
0.51701,0.10581,0
0.51502,0.10697,0
0.51702,0.10582,0
0.51502,0.10699,0
0.51704,0.10582,0
0.51502,0.107,0
0.51706,0.10583,0
0.51502,0.10702,0
0.51707,0.10583,0
0.51502,0.10703,0
0.51709,0.10584,0
0.51502,0.10704,0
0.5171,0.10585,0
0.51502,0.10706,0
0.51712,0.10585,0
0.51502,0.10707,0
0.51714,0.10586,0
0.51502,0.10709,0
0.51715,0.10586,0
0.51502,0.1071,0
0.51717,0.10587,0
0.51502,0.10712,0
0.51718,0.10587,0
0.51503,0.10713,0
0.5172,0.10588,0
0.51503,0.10714,0
0.51721,0.10588,0
0.51503,0.10716,0
0.51723,0.10589,0
0.51503,0.10717,0
0.51725,0.1059,0
0.51503,0.10719,0
0.51726,0.1059,0
0.51503,0.1072,0
0.51728,0.10591,0
0.51503,0.10722,0
0.51729,0.10591,0
0.51503,0.10723,0
0.51731,0.10592,0
0.51503,0.10725,0
0.51732,0.10592,0
0.51503,0.10726,0
0.51734,0.10593,0
0.51503,0.10727,0
0.51736,0.10593,0
0.51503,0.10729,0
0.51737,0.10594,0
0.51503,0.1073,0
0.51739,0.10595,0
0.51503,0.10732,0
0.5174,0.10595,0
0.51503,0.10733,0
0.51742,0.10596,0
0.51504,0.10735,0
0.51743,0.10596,0
0.51504,0.10736,0
0.51745,0.10597,0
0.51504,0.10738,0
0.51747,0.10597,0
0.51504,0.10739,0
0.51748,0.10598,0
0.51504,0.1074,0
0.5175,0.10598,0
0.51504,0.10742,0
0.51751,0.10599,0
0.51504,0.10743,0
0.51753,0.106,0
0.51504,0.10745,0
0.51754,0.106,0
0.51504,0.10746,0
0.51756,0.10601,0
0.51504,0.10748,0
0.51758,0.10601,0
0.51504,0.10749,0
0.51759,0.10602,0
0.51504,0.1075,0
0.51761,0.10602,0
0.51504,0.10752,0
0.51762,0.10603,0
0.51504,0.10753,0
0.51764,0.10604,0
0.51505,0.10755,0
0.51766,0.10604,0
0.51505,0.10756,0
0.51767,0.10605,0
0.51505,0.10758,0
0.51769,0.10605,0
0.51505,0.10759,0
0.5177,0.10606,0
0.51505,0.10761,0
0.51772,0.10606,0
0.51505,0.10762,0
0.51773,0.10607,0
0.51505,0.10763,0
0.51775,0.10607,0
0.51505,0.10765,0
0.51777,0.10608,0
0.51505,0.10766,0
0.51778,0.10609,0
0.51505,0.10768,0
0.5178,0.10609,0
0.51505,0.10769,0
0.51781,0.1061,0
0.51505,0.10771,0
0.51783,0.1061,0
0.51505,0.10772,0
0.51784,0.10611,0
0.51505,0.10773,0
0.51786,0.10611,0
0.51505,0.10775,0
0.51788,0.10612,0
0.51506,0.10776,0
0.51789,0.10612,0
0.51506,0.10778,0
0.51791,0.10613,0
0.51506,0.10779,0
0.51792,0.10614,0
0.51506,0.10781,0
0.51794,0.10614,0
0.51506,0.10782,0
0.51795,0.10615,0
0.51506,0.10784,0
0.51797,0.10615,0
0.51506,0.10785,0
0.51799,0.10616,0
0.51506,0.10786,0
0.518,0.10616,0
0.51506,0.10788,0
0.51802,0.10617,0
0.51506,0.10789,0
0.51803,0.10618,0
0.51506,0.10791,0
0.51805,0.10618,0
0.51506,0.10792,0
0.51506,0.10794,0
0.51506,0.10795,0
0.51506,0.10796,0
0.51507,0.10798,0
0.51507,0.10799,0
0.51507,0.10801,0
0.51507,0.10802,0
0.51507,0.10804,0
0.51507,0.10805,0
0.51507,0.10807,0
0.51507,0.10808,0
0.51507,0.10809,0
0.51507,0.10811,0
0.51507,0.10812,0
0.51507,0.10814,0
0.51507,0.10815,0
0.51507,0.10817,0
0.51507,0.10818,0
0.51508,0.1082,0
0.51508,0.10821,0
0.51508,0.10822,0
0.51508,0.10824,0
0.51508,0.10825,0
0.51508,0.10827,0
0.51508,0.10828,0
0.51508,0.1083,0
0.51508,0.10831,0
0.51508,0.10832,0
0.51508,0.10834,0
0.51508,0.10835,0
0.51508,0.10837,0
0.51508,0.10838,0
0.51508,0.1084,0
0.51509,0.10841,0
0.51509,0.10843,0
0.51509,0.10844,0
0.51509,0.10845,0
0.51509,0.10847,0
0.51509,0.10848,0
0.51509,0.1085,0
0.51509,0.10851,0
0.51509,0.10853,0
0.51509,0.10854,0
0.51509,0.10855,0
0.51509,0.10857,0
0.51509,0.10858,0
0.51509,0.1086,0
0.5151,0.10861,0
0.5151,0.10863,0
0.5151,0.10864,0
0.5151,0.10866,0
0.5151,0.10867,0
0.5151,0.10868,0
0.5151,0.1087,0
0.5151,0.10871,0
0.5151,0.10873,0
0.5151,0.10874,0
0.5151,0.10876,0
0.5151,0.10877,0
0.5151,0.10878,0
0.5151,0.1088,0
0.5151,0.10881,0
0.51511,0.10883,0
0.51511,0.10884,0
0.51511,0.10886,0
0.51511,0.10887,0
0.51511,0.10889,0
0.51511,0.1089,0
0.51511,0.10891,0
0.51511,0.10893,0
0.51511,0.10894,0
0.51511,0.10896,0
0.51511,0.10897,0
0.51511,0.10899,0
0.51511,0.109,0
0.51511,0.10902,0
0.51511,0.10903,0
0.51512,0.10904,0
0.51512,0.10906,0
0.51512,0.10907,0
0.51512,0.10909,0
0.51512,0.1091,0
0.51512,0.10912,0
0.55317,0.079097,0
0.55318,0.07909,0
0.55317,0.079125,0
0.5532,0.079104,0
0.55316,0.079153,0
0.55322,0.079118,0
0.55316,0.07918,0
0.55323,0.079132,0
0.55315,0.079208,0
0.55325,0.079146,0
0.55315,0.079236,0
0.55326,0.07916,0
0.55314,0.079264,0
0.55328,0.079174,0
0.55313,0.079291,0
0.5533,0.079188,0
0.55313,0.079319,0
0.55331,0.079202,0
0.55312,0.079347,0
0.55333,0.079216,0
0.55312,0.079374,0
0.55334,0.07923,0
0.55311,0.079402,0
0.55336,0.079244,0
0.55311,0.07943,0
0.55337,0.079258,0
0.5531,0.079458,0
0.55339,0.079272,0
0.55309,0.079485,0
0.55341,0.079286,0
0.55309,0.079513,0
0.55342,0.0793,0
0.55308,0.079541,0
0.55344,0.079314,0
0.55308,0.079568,0
0.55345,0.079328,0
0.55307,0.079596,0
0.55347,0.079342,0
0.55307,0.079624,0
0.55349,0.079356,0
0.55306,0.079652,0
0.5535,0.07937,0
0.55305,0.079679,0
0.55352,0.079384,0
0.55305,0.079707,0
0.55353,0.079398,0
0.55304,0.079735,0
0.55355,0.079412,0
0.55304,0.079762,0
0.55357,0.079426,0
0.55303,0.07979,0
0.55358,0.07944,0
0.55303,0.079818,0
0.5536,0.079454,0
0.55302,0.079846,0
0.55361,0.079468,0
0.55301,0.079873,0
0.55363,0.079482,0
0.55301,0.079901,0
0.55364,0.079496,0
0.553,0.079929,0
0.55366,0.07951,0
0.553,0.079956,0
0.55368,0.079524,0
0.55299,0.079984,0
0.55369,0.079538,0
0.55299,0.080012,0
0.55371,0.079552,0
0.55298,0.08004,0
0.55372,0.079566,0
0.55297,0.080067,0
0.55374,0.07958,0
0.55297,0.080095,0
0.55376,0.079594,0
0.55296,0.080123,0
0.55377,0.079608,0
0.55296,0.08015,0
0.55379,0.079622,0
0.55295,0.080178,0
0.5538,0.079636,0
0.55294,0.080206,0
0.55382,0.07965,0
0.55294,0.080234,0
0.55383,0.079664,0
0.55293,0.080261,0
0.55385,0.079678,0
0.55293,0.080289,0
0.55387,0.079692,0
0.55292,0.080317,0
0.55388,0.079706,0
0.55292,0.080344,0
0.5539,0.07972,0
0.55291,0.080372,0
0.55391,0.079734,0
0.5529,0.0804,0
0.55393,0.079748,0
0.5529,0.080428,0
0.55395,0.079762,0
0.55289,0.080455,0
0.55396,0.079776,0
0.55289,0.080483,0
0.55398,0.07979,0
0.55288,0.080511,0
0.55399,0.079804,0
0.55288,0.080538,0
0.55401,0.079818,0
0.55287,0.080566,0
0.55403,0.079832,0
0.55286,0.080594,0
0.55404,0.079846,0
0.55286,0.080622,0
0.55406,0.07986,0
0.55285,0.080649,0
0.55407,0.079874,0
0.55285,0.080677,0
0.55409,0.079888,0
0.55284,0.080705,0
0.5541,0.079902,0
0.55284,0.080732,0
0.55412,0.079916,0
0.55283,0.08076,0
0.55414,0.07993,0
0.55282,0.080788,0
0.55415,0.079944,0
0.55282,0.080816,0
0.55417,0.079958,0
0.55281,0.080843,0
0.55418,0.079972,0
0.55281,0.080871,0
0.5542,0.079986,0
0.5528,0.080899,0
0.55422,0.08,0
0.5528,0.080927,0
0.55423,0.080014,0
0.55279,0.080954,0
0.55425,0.080028,0
0.55278,0.080982,0
0.55426,0.080042,0
0.55278,0.08101,0
0.55428,0.080056,0
0.55277,0.081037,0
0.55429,0.08007,0
0.55277,0.081065,0
0.55431,0.080084,0
0.55276,0.081093,0
0.55433,0.080098,0
0.55276,0.081121,0
0.55434,0.080112,0
0.55275,0.081148,0
0.55436,0.080126,0
0.55274,0.081176,0
0.55437,0.08014,0
0.55274,0.081204,0
0.55439,0.080154,0
0.55273,0.081231,0
0.55441,0.080168,0
0.55273,0.081259,0
0.55442,0.080182,0
0.55272,0.081287,0
0.55444,0.080196,0
0.55272,0.081315,0
0.55445,0.08021,0
0.55271,0.081342,0
0.55447,0.080224,0
0.5527,0.08137,0
0.55449,0.080238,0
0.5527,0.081398,0
0.5545,0.080252,0
0.55269,0.081425,0
0.55452,0.080266,0
0.55269,0.081453,0
0.55453,0.08028,0
0.55268,0.081481,0
0.55455,0.080294,0
0.55268,0.081509,0
0.55456,0.080308,0
0.55267,0.081536,0
0.55458,0.080322,0
0.55266,0.081564,0
0.5546,0.080336,0
0.55266,0.081592,0
0.55461,0.08035,0
0.55265,0.081619,0
0.55463,0.080364,0
0.55265,0.081647,0
0.55464,0.080378,0
0.55264,0.081675,0
0.55466,0.080392,0
0.55264,0.081703,0
0.55468,0.080406,0
0.55263,0.08173,0
0.55469,0.08042,0
0.55262,0.081758,0
0.55471,0.080434,0
0.55262,0.081786,0
0.55472,0.080448,0
0.55261,0.081813,0
0.55474,0.080462,0
0.55261,0.081841,0
0.55475,0.080476,0
0.5526,0.081869,0
0.55477,0.08049,0
0.5526,0.081897,0
0.55479,0.080504,0
0.55259,0.081924,0
0.5548,0.080518,0
0.55258,0.081952,0
0.55482,0.080532,0
0.55258,0.08198,0
0.55483,0.080546,0
0.55257,0.082007,0
0.55485,0.08056,0
0.55257,0.082035,0
0.55487,0.080574,0
0.55256,0.082063,0
0.55488,0.080588,0
0.55256,0.082091,0
0.5549,0.080602,0
0.55255,0.082118,0
0.55491,0.080616,0
0.55254,0.082146,0
0.55493,0.08063,0
0.55254,0.082174,0
0.55495,0.080644,0
0.55253,0.082201,0
0.55496,0.080658,0
0.55253,0.082229,0
0.55498,0.080672,0
0.55252,0.082257,0
0.55499,0.080686,0
0.55252,0.082285,0
0.55501,0.0807,0
0.55251,0.082312,0
0.55502,0.080714,0
0.5525,0.08234,0
0.55504,0.080728,0
0.5525,0.082368,0
0.55506,0.080742,0
0.55249,0.082395,0
0.55507,0.080756,0
0.55249,0.082423,0
0.55509,0.08077,0
0.55248,0.082451,0
0.5551,0.080784,0
0.55248,0.082479,0
0.55512,0.080798,0
0.55247,0.082506,0
0.55514,0.080812,0
0.55246,0.082534,0
0.55515,0.080826,0
0.55246,0.082562,0
0.55517,0.08084,0
0.55245,0.082589,0
0.55518,0.080854,0
0.55245,0.082617,0
0.5552,0.080868,0
0.55244,0.082645,0
0.55521,0.080882,0
0.55244,0.082673,0
0.55523,0.080896,0
0.55243,0.0827,0
0.55525,0.08091,0
0.55242,0.082728,0
0.55526,0.080924,0
0.55242,0.082756,0
0.55528,0.080938,0
0.55241,0.082783,0
0.55529,0.080952,0
0.55241,0.082811,0
0.55531,0.080966,0
0.5524,0.082839,0
0.55533,0.08098,0
0.5524,0.082867,0
0.55534,0.080994,0
0.55239,0.082894,0
0.55536,0.081008,0
0.55238,0.082922,0
0.55537,0.081022,0
0.55238,0.08295,0
0.55539,0.081035,0
0.55237,0.082977,0
0.55541,0.081049,0
0.55237,0.083005,0
0.55542,0.081063,0
0.55236,0.083033,0
0.55544,0.081077,0
0.55236,0.083061,0
0.55545,0.081091,0
0.55235,0.083088,0
0.55547,0.081105,0
0.55234,0.083116,0
0.55548,0.081119,0
0.55234,0.083144,0
0.5555,0.081133,0
0.55233,0.083171,0
0.55552,0.081147,0
0.55233,0.083199,0
0.55553,0.081161,0
0.55232,0.083227,0
0.55555,0.081175,0
0.55232,0.083255,0
0.55556,0.081189,0
0.55231,0.083282,0
0.55558,0.081203,0
0.5523,0.08331,0
0.5556,0.081217,0
0.5523,0.083338,0
0.55561,0.081231,0
0.55229,0.083365,0
0.55563,0.081245,0
0.55229,0.083393,0
0.55564,0.081259,0
0.55228,0.083421,0
0.55566,0.081273,0
0.55232,0.083418,0
0.55567,0.081287,0
0.55237,0.083412,0
0.55569,0.081301,0
0.55242,0.083406,0
0.55571,0.081315,0
0.55247,0.0834,0
0.55572,0.081329,0
0.55251,0.083394,0
0.55574,0.081343,0
0.55256,0.083387,0
0.55575,0.081357,0
0.55261,0.083381,0
0.55577,0.081371,0
0.55266,0.083375,0
0.55579,0.081385,0
0.5527,0.083369,0
0.5558,0.081399,0
0.55275,0.083363,0
0.55582,0.081413,0
0.5528,0.083357,0
0.55583,0.081427,0
0.55285,0.083351,0
0.55585,0.081441,0
0.55289,0.083345,0
0.55587,0.081455,0
0.55294,0.083339,0
0.55588,0.081469,0
0.55299,0.083333,0
0.5559,0.081483,0
0.55304,0.083326,0
0.55591,0.081497,0
0.55308,0.08332,0
0.55593,0.081511,0
0.55313,0.083314,0
0.55594,0.081525,0
0.55318,0.083308,0
0.55596,0.081539,0
0.55323,0.083302,0
0.55598,0.081553,0
0.55327,0.083296,0
0.55599,0.081567,0
0.55332,0.08329,0
0.55601,0.081581,0
0.55337,0.083284,0
0.55602,0.081595,0
0.55342,0.083278,0
0.55604,0.081609,0
0.55346,0.083271,0
0.55606,0.081623,0
0.55351,0.083265,0
0.55607,0.081637,0
0.55356,0.083259,0
0.55609,0.081651,0
0.55361,0.083253,0
0.5561,0.081665,0
0.55365,0.083247,0
0.55612,0.081679,0
0.5537,0.083241,0
0.55613,0.081693,0
0.55375,0.083235,0
0.55615,0.081707,0
0.5538,0.083229,0
0.55617,0.081721,0
0.55384,0.083223,0
0.55618,0.081735,0
0.55389,0.083217,0
0.5562,0.081749,0
0.55394,0.08321,0
0.55621,0.081763,0
0.55399,0.083204,0
0.55623,0.081777,0
0.55403,0.083198,0
0.55625,0.081791,0
0.55408,0.083192,0
0.55626,0.081805,0
0.55413,0.083186,0
0.55628,0.081819,0
0.55418,0.08318,0
0.55629,0.081833,0
0.55422,0.083174,0
0.55631,0.081847,0
0.55427,0.083168,0
0.55633,0.081861,0
0.55432,0.083162,0
0.55634,0.081875,0
0.55436,0.083155,0
0.55636,0.081889,0
0.55441,0.083149,0
0.55637,0.081903,0
0.55446,0.083143,0
0.55639,0.081917,0
0.55451,0.083137,0
0.5564,0.081931,0
0.55455,0.083131,0
0.55642,0.081945,0
0.5546,0.083125,0
0.55644,0.081959,0
0.55465,0.083119,0
0.55645,0.081973,0
0.5547,0.083113,0
0.55647,0.081987,0
0.55474,0.083107,0
0.55648,0.082001,0
0.55479,0.083101,0
0.5565,0.082015,0
0.55484,0.083094,0
0.55652,0.082029,0
0.55489,0.083088,0
0.55653,0.082043,0
0.55493,0.083082,0
0.55655,0.082057,0
0.55498,0.083076,0
0.55656,0.082071,0
0.55503,0.08307,0
0.55658,0.082085,0
0.55508,0.083064,0
0.55659,0.082099,0
0.55512,0.083058,0
0.55661,0.082113,0
0.55517,0.083052,0
0.55663,0.082127,0
0.55522,0.083046,0
0.55664,0.082141,0
0.55527,0.083039,0
0.55666,0.082155,0
0.55531,0.083033,0
0.55667,0.082169,0
0.55536,0.083027,0
0.55669,0.082183,0
0.55541,0.083021,0
0.55671,0.082197,0
0.55546,0.083015,0
0.55672,0.082211,0
0.5555,0.083009,0
0.55674,0.082225,0
0.55555,0.083003,0
0.55675,0.082239,0
0.5556,0.082997,0
0.55677,0.082253,0
0.55565,0.082991,0
0.55679,0.082267,0
0.55569,0.082985,0
0.5568,0.082281,0
0.55574,0.082978,0
0.55682,0.082295,0
0.55579,0.082972,0
0.55683,0.082309,0
0.55584,0.082966,0
0.55685,0.082323,0
0.55588,0.08296,0
0.55686,0.082337,0
0.55593,0.082954,0
0.55688,0.082351,0
0.55598,0.082948,0
0.5569,0.082365,0
0.55603,0.082942,0
0.55691,0.082379,0
0.55607,0.082936,0
0.55693,0.082393,0
0.55612,0.08293,0
0.55694,0.082407,0
0.55617,0.082923,0
0.55696,0.082421,0
0.55622,0.082917,0
0.55698,0.082435,0
0.55626,0.082911,0
0.55699,0.082449,0
0.55631,0.082905,0
0.55701,0.082463,0
0.55636,0.082899,0
0.55702,0.082477,0
0.55641,0.082893,0
0.55704,0.082491,0
0.55645,0.082887,0
0.55705,0.082505,0
0.5565,0.082881,0
0.55707,0.082519,0
0.55655,0.082875,0
0.55709,0.082533,0
0.5566,0.082868,0
0.5571,0.082547,0
0.55664,0.082862,0
0.55712,0.082561,0
0.55669,0.082856,0
0.55713,0.082575,0
0.55674,0.08285,0
0.55715,0.082589,0
0.55679,0.082844,0
0.55717,0.082603,0
0.55683,0.082838,0
0.55718,0.082617,0
0.55688,0.082832,0
0.5572,0.082631,0
0.55693,0.082826,0
0.55721,0.082645,0
0.55698,0.08282,0
0.55723,0.082659,0
0.55702,0.082814,0
0.55724,0.082673,0
0.55707,0.082807,0
0.55726,0.082687,0
0.55712,0.082801,0
0.55728,0.082701,0
0.55717,0.082795,0
0.55729,0.082715,0
0.55721,0.082789,0
0.55731,0.082729,0
0.55726,0.082783,0
0.55732,0.082743,0
0.55731,0.082777,0
0.55734,0.082757,0
0.55736,0.082771,0
0.55736,0.082771,0
0.44941,0.10484,0
0.44936,0.10483,0
0.44953,0.10487,0
0.44937,0.10487,0
0.44965,0.10491,0
0.44939,0.1049,0
0.44977,0.10495,0
0.4494,0.10493,0
0.44988,0.10499,0
0.44941,0.10496,0
0.45,0.10503,0
0.44942,0.10499,0
0.45012,0.10506,0
0.44943,0.10503,0
0.45024,0.1051,0
0.44945,0.10506,0
0.45036,0.10514,0
0.44946,0.10509,0
0.45048,0.10518,0
0.44947,0.10512,0
0.4506,0.10522,0
0.44948,0.10516,0
0.45071,0.10525,0
0.44949,0.10519,0
0.45083,0.10529,0
0.44951,0.10522,0
0.45095,0.10533,0
0.44952,0.10525,0
0.45107,0.10537,0
0.44953,0.10529,0
0.45119,0.1054,0
0.44954,0.10532,0
0.45131,0.10544,0
0.44955,0.10535,0
0.45143,0.10548,0
0.44957,0.10538,0
0.45155,0.10552,0
0.44958,0.10541,0
0.45166,0.10556,0
0.44959,0.10545,0
0.45178,0.10559,0
0.4496,0.10548,0
0.4519,0.10563,0
0.44961,0.10551,0
0.45202,0.10567,0
0.44963,0.10554,0
0.45214,0.10571,0
